Id,LotArea,YearBuilt,YearRemodAdd,BsmtFinSF1,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,GarageArea,WoodDeckSF,OpenPorchSF,GarageAge,HouseAge,Total_area,Has_fireplace,Total_Bath,price,MSZoning,Alley,LotShape,LandContour,BldgType,HouseStyle,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,HeatingQC,CentralAir,Electrical,KitchenQual,FireplaceQu,GarageType,GarageFinish,PavedDrive,PoolQC,Fence,SaleType,SaleCondition,MSSubClass,OverallQual,OverallCond,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars
366,10690,1920,1997,456,672,672,672,1344,468,0,128,45.0,89,12502.0,0,1,147000,RM,No value,Reg,Lvl,1Fam,2Story,Hip,VinylSd,VinylSd,None,TA,CBlock,TA,Fa,No,Rec,Gd,Y,FuseA,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,70,5,7,0,1,0,3,6,0,1
367,9500,1963,1963,609,1394,1394,0,1394,514,0,76,46.0,46,11655.0,1,2,159000,RL,No value,IR1,Lvl,1Fam,1Story,Gable,Plywood,Plywood,BrkFace,TA,CBlock,Gd,TA,No,BLQ,Gd,Y,SBrkr,TA,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,20,6,5,1,1,1,3,6,2,2
368,9150,1962,1962,371,1099,1431,0,1431,296,64,110,46.0,46,11182.0,1,1,165000,RL,No value,IR1,Lvl,1Fam,SLvl,Gable,Plywood,Plywood,BrkFace,TA,CBlock,Gd,TA,Gd,GLQ,Gd,Y,SBrkr,TA,Gd,Basment,RFn,Y,No value,No value,WD,Normal,80,6,5,0,1,0,3,6,1,1
369,7800,1954,1954,540,1268,1268,0,1268,244,0,98,56.0,56,9512.0,1,1,132000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,HdBoard,HdBoard,BrkFace,TA,PConc,TA,TA,No,LwQ,Gd,Y,SBrkr,TA,Gd,Attchd,Fin,Y,No value,No value,WD,Normal,20,5,6,0,1,0,2,7,1,1
370,9830,1959,2006,72,1063,1287,0,1287,576,364,17,13.0,51,11693.0,1,1,162000,RL,No value,IR1,Lvl,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,CBlock,TA,TA,No,ALQ,Ex,Y,SBrkr,Gd,Gd,Detchd,Fin,Y,No value,No value,WD,Normal,20,5,7,1,1,0,3,7,1,2
371,8121,2000,2000,0,953,953,711,1664,460,100,40,6.0,6,10245.0,1,3,172400,RL,No value,IR1,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,TA,TA,Attchd,RFn,Y,No value,No value,WD,Normal,60,6,5,0,2,1,3,7,1,2
372,17120,1959,1959,0,0,1120,468,1588,680,0,59,17.0,49,19388.0,1,2,134432,RL,No value,Reg,Lvl,1Fam,1.5Fin,Gable,WdShing,Plywood,None,TA,CBlock,No value,No value,No value,No value,TA,Y,SBrkr,TA,Gd,Detchd,Fin,N,No value,No value,WD,Normal,50,4,4,0,2,0,4,7,1,2
373,7175,1984,1984,623,744,752,0,752,264,353,0,26.0,26,8191.0,0,1,125000,RL,No value,Reg,Lvl,TwnhsE,1Story,Gable,Plywood,Plywood,None,TA,CBlock,Gd,TA,No,ALQ,TA,Y,SBrkr,TA,No value,Attchd,Unf,Y,No value,MnPrv,WD,Normal,120,6,5,1,1,0,2,4,0,1
374,10634,1953,1953,428,608,1319,0,1319,270,66,0,56.0,56,12223.0,0,1,123000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,PConc,TA,TA,No,BLQ,TA,Y,SBrkr,TA,No value,Attchd,Unf,Y,No value,GdWo,WD,Normal,20,5,6,1,1,0,3,5,0,1
375,8200,2003,2004,0,847,847,1081,1928,434,100,48,4.0,4,10562.0,1,3,219500,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Gd,BuiltIn,Fin,Y,No value,No value,WD,Normal,60,7,5,0,2,1,4,8,1,2
376,10020,1922,1950,350,683,904,0,904,0,0,0,,87,10924.0,0,1,61000,RL,No value,IR1,Low,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,Fa,BrkTil,Fa,Po,Gd,BLQ,Gd,N,FuseA,Fa,No value,No value,No value,Y,No value,No value,WD,Normal,30,1,1,1,0,1,1,4,0,0
377,8846,1996,1996,298,870,914,0,914,576,0,0,8.0,10,10336.0,0,1,148000,RL,No value,IR1,Lvl,1Fam,SFoyer,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,85,5,5,0,1,0,2,5,0,2
378,11143,2004,2005,0,1580,1580,886,2466,610,159,214,3.0,3,14219.0,1,3,340000,FV,No value,IR1,Lvl,1Fam,2Story,Gable,CemntBd,CmentBd,None,Gd,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,60,8,5,0,3,0,4,8,1,2
379,11394,2010,2010,1445,1856,1856,0,1856,834,113,0,0.0,0,14434.0,1,2,394432,RL,No value,Reg,Lvl,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Gd,PConc,Ex,TA,Av,GLQ,Ex,Y,SBrkr,Ex,Ex,Attchd,Fin,Y,No value,No value,New,Partial,20,9,2,1,1,1,1,8,1,3
380,8123,2000,2000,0,982,1007,793,1800,463,100,63,9.0,9,10402.0,1,3,179000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,TA,TA,Attchd,Fin,Y,No value,No value,WD,Normal,60,6,5,0,2,1,3,7,1,2
381,5000,1924,1950,218,1026,1026,665,1691,308,0,0,86.0,86,6999.0,1,2,127000,RL,Pave,Reg,Lvl,1Fam,1.5Fin,Gable,BrkFace,Wd Sdng,None,TA,BrkTil,TA,TA,No,LwQ,TA,Y,SBrkr,Gd,Gd,Detchd,Unf,Y,No value,No value,WD,Normal,50,5,6,0,2,0,3,6,1,1
382,7200,2006,2006,0,1293,1301,0,1301,572,216,121,0.0,0,9073.0,1,2,187750,FV,Pave,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,Gd,No,Unf,Ex,Y,SBrkr,Gd,Gd,Attchd,RFn,Y,No value,No value,New,Partial,20,7,5,1,2,0,2,5,1,2
383,9245,2006,2006,0,939,939,858,1797,639,144,53,1.0,1,11681.0,0,3,213500,RL,No value,IR1,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,Av,Unf,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,WD,Normal,60,7,5,0,2,1,3,8,0,2
384,9000,1928,1950,0,784,784,0,784,360,0,0,59.0,81,10144.0,0,1,76000,RH,No value,Reg,Lvl,1Fam,1.5Unf,Gable,Wd Sdng,Wd Sdng,None,TA,BrkTil,Fa,Fa,No,Unf,TA,N,FuseA,TA,No value,Detchd,Unf,N,No value,No value,WD,Normal,45,6,3,0,1,0,2,5,0,2
385,53107,1992,1992,985,1580,1079,874,1953,501,216,231,15.0,15,55561.0,1,3,240000,RL,No value,IR2,Low,1Fam,2Story,Gable,HdBoard,HdBoard,None,Gd,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,Fa,Attchd,Fin,Y,No value,No value,WD,Normal,60,6,5,1,2,1,3,9,2,2
386,3182,2004,2005,24,1256,1269,0,1269,430,146,20,6.0,6,4897.0,1,2,192000,RL,No value,Reg,Lvl,TwnhsE,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,TA,Attchd,Fin,Y,No value,No value,WD,Normal,120,8,5,0,2,0,2,6,1,2
387,8410,1910,1996,0,658,658,526,1184,0,0,151,,96,9594.0,0,1,81000,RL,No value,Reg,Lvl,1Fam,1.5Fin,Gambrel,Wd Sdng,VinylSd,None,TA,PConc,TA,TA,No,Unf,TA,Y,SBrkr,TA,No value,No value,No value,N,No value,No value,WD,other,50,5,3,0,1,0,5,8,0,0
388,7200,1976,1976,631,1041,1125,0,1125,352,296,0,32.0,33,8932.0,1,1,125000,RL,No value,Reg,Lvl,1Fam,SLvl,Hip,MetalSd,MetalSd,BrkFace,TA,CBlock,TA,TA,Av,ALQ,Ex,Y,SBrkr,TA,Fa,Detchd,Unf,Y,No value,GdWo,WD,Abnorml,80,6,6,1,1,0,3,6,1,1
389,9382,1999,2000,0,1468,1479,0,1479,577,120,25,9.0,9,11563.0,0,2,191000,RL,No value,IR1,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,WD,Normal,20,7,5,0,2,0,3,6,0,2
390,12474,2007,2008,1280,1682,1742,590,2332,846,196,134,0.0,1,15924.0,1,3,426000,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,Stone,Ex,PConc,Ex,TA,Av,GLQ,Ex,Y,SBrkr,Ex,Ex,BuiltIn,Fin,Y,No value,No value,New,Partial,60,10,5,1,2,1,3,9,1,3
391,8405,1900,1950,241,861,961,406,1367,384,0,130,30.0,108,10156.0,0,1,119000,RL,Grvl,Reg,Lvl,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,BrkTil,TA,Gd,No,Rec,Ex,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,MnPrv,WD,Normal,50,5,8,1,1,0,4,7,0,1
392,12209,2001,2002,690,804,804,1157,1961,560,125,192,8.0,8,14730.0,1,3,215000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,PConc,Ex,TA,No,ALQ,Ex,Y,SBrkr,Gd,TA,BuiltIn,Fin,Y,No value,No value,WD,Normal,60,6,5,1,2,1,3,7,1,2
393,8339,1959,1959,0,0,882,0,882,294,0,0,48.0,48,9515.0,0,1,106500,RL,No value,IR1,Lvl,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,Slab,No value,No value,No value,No value,TA,Y,SBrkr,TA,No value,Attchd,RFn,Y,No value,MnPrv,WD,Normal,20,5,7,0,1,0,3,5,0,1
394,7446,1941,1950,266,788,788,0,788,0,0,0,,65,8234.0,1,1,100000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,WdShing,Wd Shng,None,TA,CBlock,TA,TA,No,Rec,TA,Y,FuseA,TA,TA,No value,No value,Y,No value,GdWo,WD,Abnorml,30,4,5,0,1,0,2,4,2,0
395,10134,1940,1950,0,735,735,299,1034,240,0,39,67.0,67,11408.0,0,1,109000,RL,No value,Reg,Lvl,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,CBlock,TA,TA,No,Unf,Gd,Y,FuseA,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,50,5,6,0,1,0,2,5,0,1
396,9571,1956,1956,739,1144,1144,0,1144,596,44,0,54.0,54,11311.0,0,1,129000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,CBlock,TA,TA,Av,BLQ,TA,Y,SBrkr,TA,No value,Attchd,Unf,Y,No value,No value,WD,Normal,20,5,6,1,1,0,3,6,0,1
397,7200,1972,1972,777,894,894,0,894,600,215,0,24.0,37,8694.0,0,1,123000,RL,No value,Reg,Low,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,CBlock,TA,TA,Av,Rec,TA,Y,SBrkr,TA,No value,Detchd,RFn,Y,No value,No value,WD,Normal,20,5,5,0,1,0,2,6,0,2
398,7590,1962,1962,540,864,876,936,1812,264,0,168,45.0,45,9954.0,1,2,169500,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,TA,CBlock,TA,TA,No,ALQ,TA,Y,SBrkr,TA,TA,Attchd,RFn,Y,No value,No value,WD,Normal,60,5,5,0,2,0,4,8,1,1
399,8967,1920,1950,0,961,1077,0,1077,338,0,0,87.0,87,10382.0,0,1,67000,RM,No value,Reg,Lvl,1Fam,1Story,Gable,MetalSd,MetalSd,None,TA,BrkTil,Fa,Po,No,Unf,Gd,Y,Mix,TA,No value,Detchd,Unf,N,No value,No value,WD,Abnorml,30,5,2,0,1,0,2,6,0,1
400,8125,2006,2007,812,1092,1112,438,1550,438,0,168,2.0,3,10213.0,0,2,241000,FV,No value,Reg,Lvl,1Fam,2Story,Gable,CemntBd,CmentBd,Stone,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,Fin,Y,No value,No value,WD,Normal,60,7,5,1,2,0,2,7,0,2
401,14963,1996,1996,786,1260,1288,0,1288,500,120,30,12.0,12,16751.0,1,2,245500,RL,No value,IR2,Lvl,TwnhsE,1Story,Gable,BrkFace,BrkFace,None,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Ex,Gd,Attchd,Fin,Y,No value,No value,WD,Normal,120,8,5,1,1,1,1,4,2,2
402,8767,2005,2005,24,1310,1310,0,1310,400,0,0,1.0,1,10477.0,1,2,164990,RL,No value,IR1,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,Gd,Attchd,Fin,Y,No value,No value,New,Partial,20,7,5,0,2,0,3,6,1,2
403,10200,1940,1997,0,672,672,0,672,240,168,0,68.0,68,11112.0,0,1,108000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,None,TA,PConc,TA,TA,No,Unf,Ex,Y,SBrkr,TA,No value,Detchd,Unf,N,No value,GdPrv,WD,Normal,30,5,8,0,1,0,2,4,0,1
404,12090,1998,1998,0,1141,1165,1098,2263,420,144,123,8.0,8,15423.0,1,3,258000,RL,No value,Reg,Lvl,1Fam,2Story,Hip,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,Unf,Gd,Y,SBrkr,Gd,TA,BuiltIn,Fin,Y,No value,No value,WD,Abnorml,60,8,5,0,2,1,4,10,1,2
405,10364,1995,1996,0,806,806,766,1572,373,0,40,12.0,12,12309.0,1,3,168000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,MetalSd,MetalSd,None,TA,PConc,Gd,TA,No,Unf,Gd,Y,SBrkr,TA,TA,BuiltIn,Fin,Y,No value,No value,WD,Normal,60,6,5,0,2,1,3,7,1,2
406,9991,1976,1993,1116,1281,1620,0,1620,490,120,78,16.0,33,12101.0,1,2,150000,RL,No value,IR1,Lvl,1Fam,1Story,Gable,Plywood,Plywood,None,TA,CBlock,TA,TA,No,BLQ,Ex,Y,SBrkr,TA,TA,Attchd,Unf,Y,No value,GdWo,WD,Normal,20,4,4,1,2,0,3,8,1,2
407,10480,1936,1950,0,1064,1166,0,1639,240,0,0,72.0,72,12359.0,0,1,115000,RL,No value,Reg,Lvl,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,BrkTil,TA,TA,No,Unf,Ex,Y,FuseA,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,50,6,5,0,1,0,3,6,0,1
408,15576,1915,1976,0,840,840,840,1680,308,0,0,48.0,93,17564.0,0,2,177000,RL,No value,Reg,Lvl,1Fam,2Story,Gable,Wd Sdng,Plywood,None,TA,BrkTil,Gd,TA,No,Unf,Ex,Y,SBrkr,TA,No value,Attchd,Unf,Y,No value,No value,WD,Normal,70,6,7,0,2,0,4,8,0,1
409,14154,2006,2006,0,1063,1071,1101,2172,947,192,62,1.0,1,17623.0,1,3,280000,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Ex,Gd,No,Unf,Ex,Y,SBrkr,Gd,Gd,Attchd,RFn,Y,No value,No value,New,Partial,60,7,5,0,2,1,3,9,1,3
410,10800,2007,2008,789,1034,1050,1028,2078,836,0,102,0.0,1,13814.0,1,3,339750,FV,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,Stone,Gd,PConc,Ex,TA,No,GLQ,Ex,Y,SBrkr,Ex,Gd,Attchd,Fin,Y,No value,No value,New,Partial,60,8,5,1,2,1,3,8,1,3
411,9571,1958,1958,0,1276,1276,0,1276,350,0,0,51.0,51,11197.0,0,1,60000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,BrkComm,Brk Cmn,None,TA,CBlock,TA,Fa,No,Unf,TA,Y,FuseA,TA,No value,Attchd,Unf,Y,No value,No value,COD,Abnorml,20,5,3,0,1,0,3,5,0,1
412,34650,1955,1955,1056,1056,1056,0,1056,572,264,0,51.0,51,36278.0,0,1,145000,RL,No value,Reg,Bnk,2fmCon,1Story,Hip,Wd Sdng,Wd Sdng,None,TA,CBlock,TA,TA,Mn,Rec,TA,N,SBrkr,TA,No value,Attchd,Fin,Y,No value,No value,WD,Normal,190,5,5,1,1,0,3,5,0,2
413,4403,2009,2009,578,1470,1478,0,1478,484,0,144,1.0,1,6797.0,1,3,222000,FV,No value,IR2,Lvl,1Fam,1Story,Gable,MetalSd,MetalSd,Stone,Ex,PConc,Ex,TA,Av,GLQ,Ex,Y,SBrkr,Gd,Gd,Attchd,Fin,Y,No value,No value,New,Partial,20,7,5,1,2,1,2,7,1,2
414,8960,1927,1950,0,1008,1028,0,1028,360,0,0,83.0,83,10348.0,1,1,115000,RM,Grvl,Reg,Lvl,1Fam,1Story,Gable,WdShing,Wd Shng,None,TA,CBlock,TA,TA,No,Unf,Gd,Y,FuseA,TA,Gd,Detchd,Unf,Y,No value,No value,WD,Normal,30,5,6,0,1,0,2,5,1,2
415,11228,1993,1993,50,1080,1080,1017,2097,678,196,187,15.0,15,14003.0,1,3,228000,RL,No value,IR2,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,No,BLQ,Ex,Y,SBrkr,Gd,TA,Attchd,Unf,Y,No value,No value,WD,Normal,60,7,5,0,2,1,3,9,1,3
416,8899,2007,2007,24,1340,1340,0,1340,396,100,30,0.0,0,10635.0,0,2,181134,RL,No value,IR1,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,Fin,Y,No value,No value,New,Partial,20,7,5,0,2,0,3,6,0,2
417,7844,1978,1978,209,672,672,728,1400,440,0,0,28.0,28,9887.0,1,2,149500,RL,No value,Reg,Lvl,1Fam,2Story,Hip,HdBoard,HdBoard,BrkFace,TA,CBlock,TA,TA,No,ALQ,TA,Y,SBrkr,TA,TA,Attchd,Fin,Y,No value,No value,WD,Normal,60,6,7,0,1,1,3,6,1,2
418,22420,1918,1950,1128,1370,1370,1254,2624,864,0,0,89.0,89,25908.0,1,3,239000,RL,No value,IR1,Lvl,1Fam,2Story,Hip,Wd Sdng,Stucco,None,TA,BrkTil,Gd,TA,No,BLQ,TA,N,FuseA,TA,Gd,Detchd,Unf,N,No value,No value,WD,Normal,70,6,6,1,2,1,4,10,1,3
419,8160,1940,1950,312,756,756,378,1134,240,0,0,67.0,67,9534.0,0,2,126000,RL,No value,Reg,Lvl,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,BrkTil,TA,TA,No,ALQ,Fa,N,FuseF,TA,No value,Detchd,Unf,P,No value,No value,WD,other,50,5,6,1,1,1,3,7,0,1
420,8450,1968,1968,775,1056,1056,0,1056,304,0,85,42.0,42,9810.0,1,1,142000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,None,TA,CBlock,TA,TA,No,BLQ,Ex,Y,SBrkr,TA,Fa,Attchd,Unf,Y,No value,No value,WD,Normal,20,5,6,1,1,0,3,6,1,1
421,7060,1997,1998,1309,1344,1344,0,1344,784,0,0,11.0,11,9388.0,0,2,206300,RM,No value,Reg,Lvl,Duplex,SFoyer,Gable,VinylSd,VinylSd,BrkFace,TA,PConc,Gd,Gd,Gd,GLQ,Ex,Y,SBrkr,TA,No value,Attchd,Fin,Y,No value,No value,WD,other,90,7,5,2,2,0,2,8,0,4
422,16635,1977,2000,1246,1602,1602,0,1602,529,240,0,32.0,32,18892.0,1,2,215000,RL,No value,IR1,Lvl,1Fam,1Story,Gable,CemntBd,CmentBd,Stone,Gd,CBlock,Gd,TA,No,ALQ,Gd,Y,SBrkr,Gd,TA,Attchd,Fin,Y,No value,No value,WD,Normal,20,6,7,0,2,0,3,8,1,2
423,21750,1954,1954,0,988,988,0,988,520,0,0,54.0,54,23258.0,0,1,113000,RL,No value,Reg,HLS,1Fam,1Story,Hip,HdBoard,HdBoard,None,TA,CBlock,TA,TA,No,Unf,Ex,Y,FuseA,TA,No value,Attchd,RFn,N,No value,No value,WD,Normal,20,5,5,0,1,0,2,4,0,2
424,9200,1998,1998,986,1470,1470,1160,2630,696,0,66,10.0,10,12999.0,1,3,315000,RL,No value,Reg,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,GLQ,Gd,Y,SBrkr,Gd,TA,Attchd,Fin,Y,No value,No value,WD,Normal,60,8,5,1,2,1,4,8,1,3
425,9000,1956,1956,616,1196,1196,0,1196,297,0,44,52.0,52,10567.0,1,1,139000,RL,No value,Reg,Lvl,1Fam,1Story,Gable,Wd Sdng,Wd Sdng,BrkFace,TA,CBlock,Gd,TA,No,LwQ,Gd,Y,FuseA,TA,Gd,Attchd,RFn,Y,No value,No value,WD,Normal,20,6,5,1,1,0,2,6,1,1
426,3378,1946,1992,0,651,707,682,1389,240,0,0,62.0,63,5007.0,1,2,135000,RM,Grvl,Reg,HLS,1Fam,2Story,Gable,HdBoard,HdBoard,None,TA,CBlock,TA,TA,No,Unf,Gd,Y,SBrkr,TA,Gd,Detchd,Unf,P,No value,No value,WD,Normal,60,7,8,0,1,1,3,6,2,1
427,12800,1989,1989,1518,1518,1644,0,1644,569,80,0,20.0,20,15158.0,1,2,275000,RL,No value,Reg,Low,1Fam,SLvl,Gable,Wd Sdng,Wd Sdng,BrkFace,Gd,PConc,Gd,TA,Gd,GLQ,Gd,Y,SBrkr,Gd,TA,Attchd,Fin,Y,No value,No value,WD,Normal,80,7,5,1,2,0,2,5,1,2
428,8593,1957,1957,288,907,907,0,907,352,0,0,44.0,51,9852.0,0,1,109008,RL,No value,IR1,Lvl,1Fam,1Story,Hip,MetalSd,MetalSd,None,TA,CBlock,TA,TA,No,Rec,Ex,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,20,4,6,0,1,0,3,5,0,1
429,6762,2007,2007,664,1208,1208,0,1208,628,105,54,0.0,0,8706.0,0,2,195400,RL,No value,Reg,Lvl,1Fam,1Story,Gable,VinylSd,VinylSd,BrkFace,Gd,PConc,Gd,TA,No,GLQ,Ex,Y,SBrkr,Gd,No value,Attchd,RFn,Y,No value,No value,New,Partial,20,7,5,1,2,0,2,6,0,2
430,11457,1988,1988,1005,1392,1412,0,1412,576,0,0,21.0,21,13445.0,1,2,175000,RL,No value,IR1,Lvl,1Fam,1Story,Gable,HdBoard,HdBoard,None,TA,CBlock,Gd,TA,Mn,GLQ,TA,Y,SBrkr,Gd,TA,Attchd,Unf,Y,No value,No value,WD,Normal,20,6,5,1,2,0,3,6,1,2
431,1680,1971,1971,387,483,483,504,987,264,0,0,37.0,37,3163.0,0,2,85400,RM,No value,Reg,Lvl,Twnhs,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,CBlock,TA,TA,No,ALQ,TA,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,COD,Abnorml,160,6,5,0,1,1,2,4,0,1
432,5586,1920,1998,0,901,1088,110,1198,0,0,98,,88,6784.0,0,1,79900,RM,No value,IR1,Bnk,1Fam,1.5Fin,Gable,MetalSd,MetalSd,None,TA,BrkTil,TA,TA,No,Unf,Gd,Y,SBrkr,TA,No value,No value,No value,N,No value,MnPrv,ConLD,Abnorml,50,6,7,0,1,0,4,7,0,0
433,1920,1971,1971,471,765,765,600,1365,440,240,36,36.0,36,4101.0,0,2,122500,RM,No value,Reg,Lvl,TwnhsE,2Story,Gable,HdBoard,HdBoard,BrkFace,TA,CBlock,TA,TA,No,ALQ,Ex,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,160,5,5,1,1,1,2,6,0,2
434,10839,1997,1998,0,926,926,678,1604,470,0,36,11.0,11,12913.0,1,3,181000,RL,No value,IR1,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,TA,PConc,Gd,TA,No,Unf,Ex,Y,SBrkr,TA,TA,Attchd,Fin,Y,No value,No value,WD,Normal,60,6,5,0,2,1,3,7,1,2
435,1890,1972,1972,495,630,630,0,630,0,88,0,,36,2520.0,0,1,81000,RM,No value,Reg,Lvl,Twnhs,SFoyer,Gable,CemntBd,CmentBd,None,TA,CBlock,Gd,TA,Av,ALQ,Gd,Y,SBrkr,TA,No value,No value,No value,Y,No value,No value,WD,Normal,180,4,7,1,1,0,1,3,0,0
436,10667,1996,1996,385,799,827,834,1661,550,158,61,13.0,13,12878.0,1,3,212000,RL,No value,IR2,Lvl,1Fam,2Story,Gable,VinylSd,VinylSd,None,Gd,PConc,Gd,TA,Av,GLQ,Ex,Y,SBrkr,Gd,TA,Attchd,RFn,Y,No value,No value,ConLw,Normal,60,7,6,1,2,1,3,6,1,2
437,4400,1920,1950,0,648,734,384,1118,440,0,0,16.0,86,5958.0,0,1,116000,RM,No value,Reg,Lvl,1Fam,1.5Fin,Gable,Stucco,Stucco,None,TA,BrkTil,Fa,TA,No,Unf,TA,Y,FuseA,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,50,6,8,0,1,0,2,6,0,2
438,6000,1926,2004,0,884,904,0,904,180,0,0,83.0,83,7084.0,0,1,119000,RM,No value,Reg,Lvl,1Fam,1.5Unf,Gable,Wd Sdng,Wd Sdng,None,Gd,PConc,TA,TA,No,Unf,Gd,Y,SBrkr,TA,No value,Detchd,Unf,Y,No value,No value,WD,Normal,45,6,7,0,1,0,2,4,0,1
439,4280,1913,2002,365,440,694,0,694,352,0,0,17.0,94,5326.0,1,1,90350,RL,No value,Reg,Lvl,1Fam,1Story,Gable,WdShing,Stucco,None,TA,PConc,TA,TA,No,LwQ,TA,N,SBrkr,Gd,Gd,Detchd,Unf,P,No value,MnPrv,WD,Normal,30,5,6,0,1,0,2,4,1,1
440,12354,1920,2000,0,684,684,512,1196,528,0,46,4.0,89,14078.0,0,1,110000,RL,Grvl,Reg,Lvl,1Fam,1.5Fin,Gable,Wd Sdng,Wd Sdng,None,TA,BrkTil,TA,Fa,Mn,Unf,Gd,Y,SBrkr,Gd,No value,Detchd,Unf,Y,No value,GdPrv,ConLI,Normal,50,6,8,0,1,0,3,7,0,2
441,15431,2008,2008,1767,3094,2402,0,2402,672,0,72,1.0,1,18705.0,1,2,555000,RL,No value,Reg,Lvl,1Fam,1Story,Hip,VinylSd,VinylSd,Stone,Ex,PConc,Ex,TA,Gd,GLQ,Ex,Y,SBrkr,Ex,Gd,Attchd,Fin,Y,No value,No value,WD,Normal,20,10,5,1,2,0,2,10,2,3
